id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,167,0.5,none,,green,red,,411.7882420883905,,,,,0,401,401,203,trial,,,,,,green,0.41178824208839054,0.4166666666666667,2.308034800000314,0.9975236000000223,1e-05,1e-05,0.03326,0.4162357000004704,0.4499304000000848,1.9996587000005093,2.032768300000498,2.308034800000314,2.308034800000314,0.0,2.308034800000314,2.507984700000634,2.7909036000000924,0.4828687999997783,0.4828687999997783,0.24124,0.1016116371716836,0.10736323927574117,,,,None,,0.167,0.16666666666666666,0.6121182420883905,0.6166666666666667,trial_list_0.5_green.csv,0.616465000000062,0.6494502000005014,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,1496.8690484400097,,,,,0,402,402,452,trial,,,,,,red,1.4968690484400098,1.5083333333333333,2.308245700000043,0.9968484999999419,2e-05,2e-05,0.03332,1.508781500000623,1.541979400000855,2.000335300000188,2.033455500000855,2.308245700000043,2.325106500000402,0.016860800000358722,2.308245700000043,2.5082351000000926,2.9833691000003455,0.6751234000003024,0.6582625999999436,1.6631,-0.12883935467910743,0.07247213700699794,,,,None,,0.3,0.3,1.8301990484400097,1.8416666666666666,trial_list_0.5_green.csv,1.8420981000008396,1.875017200000002,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,green,red,,1735.0145249048023,,,,,0,403,403,1,trial,,,,,,green,1.7350145249048023,1.7416666666666667,2.308203399999911,0.9971642999998949,2e-05,2e-05,0.0332,1.74169559999973,1.7748378000005687,2.0002715999999054,2.033513500000481,2.308203399999911,2.308203399999911,0.0,2.308203399999911,2.5083819999999832,2.9502714000000196,0.6420680000001084,0.6420680000001084,1.91273,-0.04002256135762743,0.1423024403826753,,,,None,,0.1,0.1,1.8683445249048023,1.8833333333333333,trial_list_0.5_green.csv,1.883583499999986,1.9170125000000553,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,1055.8716191685576,,,,,0,404,404,193,trial,,,,,,green,1.0558716191685575,1.0583333333333333,2.308128000000579,0.997240800000327,2e-05,2e-05,0.03319,1.058427599999959,1.0916114000001471,2.0000718000001143,2.03360370000064,2.308128000000579,2.308128000000579,0.0,2.308128000000579,2.508357700000488,2.958507400000599,0.6503794000000198,0.6503794000000198,0.58645,0.14240474341461368,-0.03965701715343671,,,,None,,-0.3,-0.3,0.7225416191685575,0.725,trial_list_0.5_green.csv,0.7250045000000682,0.7583383999999569,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,912.3834643690296,,,,,0,405,405,294,trial,,,,,,red,0.9123834643690296,0.9166666666666666,2.3081066000004284,0.9972374999997555,1e-05,1e-05,0.03284,0.9164552000002004,0.9496540000000095,1.9997450000000754,2.032941600000413,2.3081066000004284,2.541298099999949,0.2331914999995206,2.3081066000004284,2.5082460000003266,3.1998038000001543,0.8916971999997259,0.6585057000002053,0.67672,0.12562135367356791,-0.07791704215195985,,,,None,,-0.3,-0.3,0.5790534643690296,0.5833333333333334,trial_list_0.5_green.csv,0.5827266000005693,0.6160878000000594,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,red,green,,1453.3477340006064,,,,,0,406,406,346,trial,,,,,,red,1.4533477340006065,1.4583333333333333,2.3083064000002196,0.9973864999992657,1e-05,1e-05,0.03341,1.4580741999998281,1.4914042000000336,1.9998077000000194,2.033474899999419,2.3083064000002196,2.3083064000002196,0.0,2.3083064000002196,2.508781999999883,2.983694800000194,0.6753883999999744,0.6753883999999744,1.57985,-0.1431968117312739,0.03669418300613894,,,,None,,0.233,0.23333333333333334,1.7196777340006062,1.7333333333333334,trial_list_0.5_green.csv,1.733343199999581,1.7665600000000268,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,1320.2903626182676,,,,,0,407,407,406,trial,,,,,,red,1.3202903626182676,1.325,2.30835019999995,0.9968137000005299,2e-05,2e-05,,1.3252987000005305,1.3583318999999392,1.9999920999998722,,2.30835019999995,2.30835019999995,0.0,2.30835019999995,2.5081521000001885,2.8248668000005637,0.5165166000006138,0.5165166000006138,1.1853,-0.08127494417279243,-0.12347539595481927,,,,None,,-0.167,-0.16666666666666666,1.1199603626182677,1.125,trial_list_0.5_green.csv,1.125260700000581,1.1582828999999037,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,green,red,,683.3938205239798,,,,,0,408,408,371,trial,,,,,,green,0.6833938205239798,0.6916666666666667,2.3082141999993837,0.9983236999996734,2e-05,2e-05,0.03308,0.6915865999999369,0.724780099999407,1.999670100000003,2.033043099999304,2.3082141999993837,2.3082141999993837,0.0,2.3082141999993837,2.5084343999997145,3.099863199999163,0.7916489999997793,0.7916489999997793,0.82498,0.0772469573268607,-0.12603450932277271,,,,None,,0.1,0.1,0.8167238205239798,0.825,trial_list_0.5_green.csv,0.8248917999999321,0.8582080999995014,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,499.8907665076944,,,,,0,409,409,67,trial,,,,,,green,0.49989076650769443,0.5,2.307659600000079,0.9965350000002218,0.00013,0.00013,0.0333,0.4997259000001577,0.5326451999999335,1.9994286000001011,2.0329240000000937,2.307659600000079,2.357647700000598,0.0499881000005189,2.307659600000079,2.5079305999997814,2.874518700000408,0.5668591000003289,0.51687099999981,0.08062,0.03703967493978204,0.1431078349946124,,,,None,,-0.3,-0.3,0.16656076650769444,0.16666666666666666,trial_list_0.5_green.csv,0.1658956000001126,0.19950489999973797,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,green,red,,375.9497052594591,,,,,0,410,410,93,trial,,,,,,green,0.3759497052594591,0.375,2.3083246999995026,0.9972403000001577,3e-05,3e-05,,0.3749324999998862,0.40827290000015637,1.9999895999999353,,2.3083246999995026,2.3083246999995026,0.0,2.3083246999995026,2.5083058999998684,2.9334914000000936,0.6251667000005909,0.6251667000005909,0.28071,0.11410943650656843,0.09397247712305637,,,,None,,0.233,0.23333333333333334,0.6422797052594591,0.65,trial_list_0.5_green.csv,0.6499778999996124,0.6833562000001621,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,896.5398744401234,,,,,0,411,411,13,trial,,,,,,green,0.8965398744401234,0.9,2.3083612000000358,0.9972961000003124,3e-05,3e-05,0.0332,0.900004799999806,0.9333351000004768,1.9997788000000583,2.033286300000327,2.3083612000000358,2.3083612000000358,0.0,2.3083612000000358,2.508306800000355,3.074848600000223,0.7664874000001873,0.7664874000001873,0.52341,0.147423842466049,-0.010862809444866768,,,,None,,-0.167,-0.16666666666666666,0.6962098744401234,0.7,trial_list_0.5_green.csv,0.6999228000004223,0.733427400000437,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,1500.7233529740745,,,,,0,412,412,152,trial,,,,,,red,1.5007233529740744,1.5083333333333333,2.3082842999992863,0.9985106000003725,1e-05,1e-05,0.03337,1.5083275999995749,1.5417033999992782,2.0001032000000123,2.0333453999992344,2.3082842999992863,2.3082842999992863,0.0,2.3082842999992863,2.508396299999731,3.791660399999273,1.4833760999999868,1.4833760999999868,0.90359,0.044092056276998234,-0.14109458008639433,,,,None,,-0.3,-0.3,1.1673933529740745,1.175,trial_list_0.5_green.csv,1.175120999999308,1.2083281999994142,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,green,red,,1489.2662024290305,,,,,0,413,413,273,trial,,,,,,green,1.4892662024290304,1.5,2.308386199999404,0.9985765000001265,1e-05,1e-05,,1.5000049000000217,1.53340659999958,2.0001351999999315,,2.308386199999404,2.541790399999627,0.23340420000022277,2.308386199999404,2.5085104999998293,3.1751365999998598,0.8667504000004556,0.6333462000002328,0.9202,0.03667369814313328,-0.14320205941604425,,,,None,,-0.033,-0.03333333333333333,1.4229362024290306,1.4333333333333333,trial_list_0.5_green.csv,1.4334205999994083,1.4668344000001525,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1467.739003541505,,,,,0,414,414,410,trial,,,,,,red,1.467739003541505,1.475,2.308806499999264,0.9977955000003931,3e-05,3e-05,0.03361,1.4754098999992493,1.508325099999638,2.0004968999992343,2.0335721999999805,2.308806499999264,2.308806499999264,0.0,2.308806499999264,2.5083921999994345,2.9172548999995342,0.6084484000002703,0.6084484000002703,1.02051,-0.009517214282304199,-0.1475168213757151,,,,None,,0.033,0.03333333333333333,1.534069003541505,1.5416666666666667,trial_list_0.5_green.csv,1.5422344999997222,1.575340800000049,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1540.4309737727967,,,,,0,415,415,83,trial,,,,,,green,1.5404309737727968,1.55,2.3085062999998627,0.9972486999995454,3e-05,3e-05,,1.5500284999998257,1.583377400000245,1.9998881000001347,,2.3085062999998627,2.3085062999998627,0.0,2.3085062999998627,2.508392900000217,2.8916011999999682,0.5830949000001056,0.5830949000001056,1.44129,-0.14531611058673738,-0.027111214661704734,,,,None,,-0.233,-0.23333333333333334,1.2741009737727969,1.2833333333333332,trial_list_0.5_green.csv,1.283346100000017,1.3166479999999865,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,991.081085863239,,,,,0,416,416,330,trial,,,,,,red,0.991081085863239,1.0,2.30827969999973,0.9987265999998272,2e-05,2e-05,0.0333,0.9997819999998683,1.0330188999996608,1.9997345000001587,2.033170599999721,2.30827969999973,2.30827969999973,0.0,2.30827969999973,2.5083309000001464,3.3835253999995984,1.0752456999998685,1.0752456999998685,1.3413,-0.12982869414943304,-0.07068451125913577,,,,None,,-0.167,-0.16666666666666666,0.790751085863239,0.7916666666666666,trial_list_0.5_green.csv,0.7916215999994165,0.8248470999997153,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1795.0490327533316,,,,,0,417,417,191,trial,,,,,,green,1.7950490327533317,1.8083333333333333,2.3083036999996693,0.9974099000000933,3e-05,3e-05,0.03336,1.8085092999999688,1.8421166999996785,1.9999843000005058,2.033178399999997,2.3083036999996693,2.3083036999996693,0.0,2.3083036999996693,2.5082167999999,3.2583505000002333,0.950046800000564,0.950046800000564,1.90284,-0.04442185201750296,0.14099109553381375,,,,None,,-0.167,-0.16666666666666666,1.5947190327533316,1.6083333333333334,trial_list_0.5_green.csv,1.6080816000003324,1.641429899999821,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,green,red,,286.5731772205564,,,,,0,418,418,33,trial,,,,,,green,0.28657317722055636,0.2916666666666667,2.3081536999998207,0.9984752999998818,2e-05,2e-05,0.03326,0.2914573999996719,0.3249413999992612,2.000145599999996,2.0335814000000028,2.3081536999998207,2.3081536999998207,0.0,2.3081536999998207,2.512261199999557,3.008354199999303,0.7002004999994824,0.7002004999994824,0.31567,0.1237237856699546,0.08089632139958569,,,,None,,0.1,0.1,0.41990317722055637,0.425,trial_list_0.5_green.csv,0.42496049999954266,0.4582905999996001,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1816.6014213071287,,,,,0,419,419,376,trial,,,,,,red,1.8166014213071286,1.825,2.3081795999996757,0.9979633999992075,2e-05,2e-05,0.03306,1.824860599999738,1.8582819000002928,1.9997234000002209,2.033058600000004,2.3081795999996757,2.3081795999996757,0.0,2.3081795999996757,2.508387099999709,3.2080583999995724,0.8998787999998967,0.8998787999998967,1.87653,-0.055913537356190424,0.13684102563488706,,,,None,,0.033,0.03333333333333333,1.8829314213071286,1.8916666666666666,trial_list_0.5_green.csv,1.8913628999998764,1.9247593000000052,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,824.6029843288134,,,,,0,420,420,304,trial,,,,,,red,0.8246029843288134,0.8333333333333334,2.3084649000002173,0.9981094000004305,2e-05,2e-05,,0.8335007999994559,0.8667073999995409,2.000094399999398,,2.3084649000002173,2.4254337000002124,0.1169687999999951,2.3084649000002173,2.50893939999969,3.0085785000001124,0.7001135999998951,0.5831447999999,0.67624,0.12573787441925893,-0.07772886782281463,,,,None,,-0.167,-0.16666666666666666,0.6242729843288133,0.625,trial_list_0.5_green.csv,0.6251271999999517,0.6585213999996995,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,737.4544610371382,,,,,0,421,421,121,trial,,,,,,green,0.7374544610371382,0.7416666666666667,2.308436499999516,0.9966031999992992,2e-05,2e-05,,0.7419265999997151,0.7752672999995411,2.000247500000114,,2.308436499999516,2.308436499999516,0.0,2.308436499999516,2.5086069999997562,3.1918494999999893,0.8834130000004734,0.8834130000004734,0.39393,0.13969115779047853,0.04835463154285795,,,,None,,-0.3,-0.3,0.4041244610371382,0.4083333333333333,trial_list_0.5_green.csv,0.40866339999956836,0.44191940000018803,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1455.8536959744065,,,,,0,422,422,305,trial,,,,,,green,1.4558536959744064,1.4666666666666666,2.3083638999996765,0.9965299000004961,1e-05,1e-05,,1.4667708999995739,1.500171899999259,2.000254799999311,,2.3083638999996765,2.3083638999996765,0.0,2.3083638999996765,2.5087095999997473,3.141900299999179,0.8335363999995025,0.8335363999995025,0.84774,0.0680456987259657,-0.13123099040007674,,,,None,,-0.233,-0.23333333333333334,1.1895236959744067,1.2,trial_list_0.5_green.csv,1.200185099999544,1.2335610999998607,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,309.77685416037883,,,,,0,423,423,493,trial,,,,,,green,0.3097768541603788,0.30833333333333335,2.3078253000003315,0.9976348999998663,1e-05,1e-05,0.0334,0.30801510000037524,0.3416385000000446,2.0002399000004516,2.0331168000002435,2.3078253000003315,2.324487500000032,0.016662199999700533,2.3078253000003315,2.507918900000732,3.2078206000005594,0.8999953000002279,0.8833331000005273,0.03173,0.014708988952502843,0.14708988952502844,,,,None,,0.033,0.03333333333333333,0.3761068541603788,0.375,trial_list_0.5_green.csv,0.3745741000002454,0.4082272000005105,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,411.3095503922232,,,,,0,424,424,379,trial,,,,,,green,0.41130955039222317,0.4166666666666667,2.3087216000003536,0.9985185999994428,1e-05,1e-05,,0.4171183000007659,0.45025220000025,2.00047960000029,,2.3087216000003536,2.3751820000006774,0.06646040000032372,2.3087216000003536,2.508383899999899,3.075383200000033,0.7666615999996793,0.7002011999993556,0.15332,0.0684798630089267,0.13100495532142498,,,,None,,0.167,0.16666666666666666,0.6116395503922232,0.6166666666666667,trial_list_0.5_green.csv,0.6169714000006934,0.6505100000003949,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,516.7085056738092,0,0,0,0,0,425,425,419,fam,0.5320621999999275,0.5320621999999275,269.99999999999955,2.54058890000033,2.54058890000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,516.7085056738092,1,0,1,0,0,425,425,419,fam,0.49821049999991374,0.49821049999991374,269.99999999999955,2.5062866999996913,2.5062866999996913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,516.7085056738092,2,0,2,0,0,425,425,419,fam,0.49823100000048726,0.49823100000048726,269.99999999999955,2.5065050000002884,2.5065050000002884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,516.7085056738092,3,0,3,0,0,425,425,419,fam,0.49900479999996605,0.49900479999996605,269.99999999999955,2.5070081000003483,2.5070081000003483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,516.7085056738092,,,,,0,425,425,419,trial,,,,,,green,0.5167085056738092,0.5166666666666666,2.3164203000005728,0.9990332000006674,1e-05,1e-05,0.03346,0.5169009999999616,0.550068900000042,1.9997380000004341,2.0332273000003624,2.3164203000005728,2.3164203000005728,0.0,2.3164203000005728,2.516356799999812,3.0833026000000245,0.7668822999994518,0.7668822999994518,0.51552,0.14764794706034104,-0.007202338880992245,,,,None,,0.167,0.16666666666666666,0.7170385056738092,0.725,trial_list_0.5_green.csv,0.7251154000005045,0.7581856000006155,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,876.9912217733349,,,,,0,426,426,95,trial,,,,,,green,0.8769912217733349,0.8833333333333333,2.3079760999999053,0.9968011999999362,1e-05,1e-05,0.03344,0.88336419999996,0.916620499999226,2.000017999999727,2.0334052999996857,2.3079760999999053,2.3079760999999053,0.0,2.3079760999999053,2.5079644999996162,3.199795399999857,0.8918192999999519,0.8918192999999519,0.94211,0.026737532053309993,-0.14538533053987307,,,,None,,-0.233,-0.23333333333333334,0.6106612217733349,0.6166666666666667,trial_list_0.5_green.csv,0.6163723999998183,0.6500774999994974,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,947.9565646283312,,,,,0,427,427,344,trial,,,,,,red,0.9479565646283312,0.95,2.3084153999998307,0.9980282999995325,2e-05,2e-05,0.03321,0.949801299999308,0.9830550999995467,1.999761199999739,2.0334020000000237,2.3084153999998307,2.3248874999999316,0.01647210000010091,2.3084153999998307,2.5082260999997743,2.8663880999993125,0.5579726999994818,0.5415005999993809,1.10755,-0.049001423127915236,-0.13946558890252797,,,,None,,0.3,0.3,1.2812865646283311,1.2916666666666667,trial_list_0.5_green.csv,1.2915994999993927,1.3249649999997928,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,1010.3997768135594,,,,,0,428,428,401,trial,,,,,,green,1.0103997768135593,1.0166666666666666,2.308600100000149,0.9971580000001268,2e-05,2e-05,0.03337,1.0167058000006364,1.0500867999999173,1.9999694000007366,2.033310800000436,2.308600100000149,2.4003898000000845,0.09178969999993569,2.308600100000149,2.5084676000005857,3.083645200000319,0.7750451000001704,0.6832554000002347,0.86618,0.06033128893564456,-0.13495156735604702,,,,None,,0.167,0.16666666666666666,1.2107297768135592,1.2166666666666666,trial_list_0.5_green.csv,1.2167589999999109,1.250061800000367,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1338.7663604824004,,,,,0,429,429,307,trial,,,,,,green,1.3387663604824005,1.35,2.3083321000003707,0.997552199999518,1e-05,1e-05,0.03308,1.3499351000000388,1.3830794000004971,1.9998421999998754,2.0328608999998323,2.3083321000003707,2.3083321000003707,0.0,2.3083321000003707,2.5081317000003764,3.366766400000415,1.0584343000000445,1.0584343000000445,1.80616,-0.08455693424917395,0.12125145288560793,,,,None,,-0.233,-0.23333333333333334,1.0724363604824005,1.075,trial_list_0.5_green.csv,1.0749178000005486,1.1082193000002007,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,920.1967392638628,,,,,0,430,430,133,trial,,,,,,green,0.9201967392638628,0.9249999999999999,2.307952699999987,0.9985618999999133,1e-05,1e-05,0.03297,0.9244047000001956,0.9577994999999646,1.999521700000514,2.0330627000003005,2.307952699999987,2.307952699999987,0.0,2.307952699999987,2.5079104000005827,3.3746540000001914,1.0667013000002044,1.0667013000002044,1.6004,-0.1405307399829816,0.04585739936286769,,,,None,,0.3,0.3,1.2535267392638627,1.2583333333333333,trial_list_0.5_green.csv,1.2579685000000609,1.2914011000002574,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,1548.4309639777184,,,,,0,431,431,378,trial,,,,,,red,1.5484309639777185,1.5583333333333333,2.308230999999978,0.9975684000000911,1e-05,1e-05,0.03354,1.5580886999996437,1.5914964000003238,2.0007189999996626,,2.308230999999978,2.308230999999978,0.0,2.308230999999978,2.508502800000315,3.0836449999997058,0.7754139999997278,0.7754139999997278,1.75,-0.1045270059757045,0.1045270059757045,,,,None,,0.1,0.1,1.6817609639777182,1.6916666666666667,trial_list_0.5_green.csv,1.6918956999998045,1.7250732000002245,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,1298.832004691251,,,,,0,432,432,91,trial,,,,,,green,1.2988320046912512,1.3083333333333333,2.3079444000004514,0.9974622999998246,2e-05,2e-05,,1.3080847000001086,1.3417615999996997,2.000000099999852,,2.3079444000004514,2.3079444000004514,0.0,2.3079444000004514,2.5079560000003767,3.2166980000001786,0.9087535999997272,0.9087535999997272,1.77703,-0.09528662807438663,0.11301437283241207,,,,None,,0.033,0.03333333333333333,1.365162004691251,1.375,trial_list_0.5_green.csv,1.375136499999826,1.4083276999999725,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,610.2178752567263,,,,,0,433,433,132,trial,,,,,,red,0.6102178752567263,0.6166666666666667,2.3082902999994985,0.9972918000003119,1e-05,1e-05,0.03311,0.6167453999996724,0.6498752999996213,1.9997745000000577,2.0335047999997187,2.3082902999994985,2.3082902999994985,0.0,2.3082902999994985,2.508055399999648,3.2164316999997027,0.9081414000002042,0.9081414000002042,0.87608,0.05610735262918208,-0.13676167203363135,,,,None,,0.033,0.03333333333333333,0.6765478752567263,0.6833333333333333,trial_list_0.5_green.csv,0.6836311999995814,0.7170556000000943,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,red,green,,1217.6178991325385,,,,,0,434,434,232,trial,,,,,,red,1.2176178991325384,1.225,2.3082955999998376,0.9984464000008302,2e-05,2e-05,0.0331,1.2248186999995596,1.2583070999999109,1.9998466999995799,2.033132900000055,2.3082955999998376,2.3082955999998376,0.0,2.3082955999998376,2.5084170000000086,2.866524899999604,0.5582292999997662,0.5582292999997662,1.35242,-0.13221736635250278,-0.06610868317625139,,,,None,,-0.033,-0.03333333333333333,1.1512878991325386,1.1583333333333332,trial_list_0.5_green.csv,1.1585760999996637,1.1915175999993153,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,1677.327952088972,,,,,0,435,435,317,trial,,,,,,green,1.6773279520889721,1.6916666666666667,2.308396100000209,0.9969854000000851,1e-05,1e-05,,1.691831699999966,1.7249965999999404,2.000076500000432,,2.308396100000209,2.308396100000209,0.0,2.308396100000209,2.5084317999999257,2.925179599999865,0.6167834999996558,0.6167834999996558,1.60506,-0.13984439567918766,0.047909654075277246,,,,None,,-0.1,-0.1,1.5439979520889722,1.55,trial_list_0.5_green.csv,1.5501508000006652,1.5833216999999422,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1527.1219663254133,,,,,0,436,436,168,trial,,,,,,red,1.5271219663254132,1.5333333333333332,2.308371099999931,0.9966852999996263,1e-05,1e-05,0.03384,1.5336417999997138,1.5669324999998935,2.0002636999997776,2.033392399999684,2.308371099999931,2.308371099999931,0.0,2.308371099999931,2.508430299999418,3.341986800000086,1.033615700000155,1.033615700000155,1.53121,-0.14711357390597446,0.014470187597308965,,,,None,,0.033,0.03333333333333333,1.5934519663254132,1.6,trial_list_0.5_green.csv,1.600317499999619,1.6335682999997516,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,798.85188012397,,,,,0,437,437,362,trial,,,,,,red,0.79885188012397,0.8,2.3098078000002715,0.9972453000000314,2e-05,2e-05,0.0336,0.8002796999999191,0.8335748999998032,1.9999094000004334,,2.3098078000002715,2.3098078000002715,0.0,2.3098078000002715,2.508378999999877,3.466755800000101,1.1569479999998293,1.1569479999998293,0.63732,0.13428005793065625,-0.06181145523792113,,,,None,,-0.233,-0.23333333333333334,0.53252188012397,0.5333333333333333,trial_list_0.5_green.csv,0.5334350000002814,0.5668799000004583,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,915.1796437791772,,,,,0,438,438,284,trial,,,,,,red,0.9151796437791773,0.9249999999999999,2.308277299999645,0.997405200000685,1e-05,1e-05,0.03378,0.9251796999997168,0.9588157999996838,2.0003176999998686,2.033454399999755,2.308277299999645,2.308277299999645,0.0,2.308277299999645,2.5083002000001215,2.875398000000132,0.567120700000487,0.567120700000487,1.28338,-0.11489506451726932,-0.09301029032350372,,,,None,,0.1,0.1,1.0485096437791772,1.0583333333333333,trial_list_0.5_green.csv,1.0584312999999383,1.0920490999997128,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
